country,region,happiness_score,gdp_per_capita,social_support,life_expectancy,freedom,generosity,corruption,year,region_avg_happiness,region_avg_gdp,happiness_vs_region,happiness_zscore
Syria,Middle East and Northern Africa,3.006,0.6632,0.47489,0.72193,0.15684,0.47179,0.18906,2015,5.406899999999999,1.0669735,-2.4008999999999996,-2.1742539817419737
Burundi,Sub-Saharan Africa,2.905,0.0153,0.41587,0.22396,0.1185,0.19727,0.10062,2015,4.2028,0.380473,-1.2978,-2.264844473397037
Togo,Sub-Saharan Africa,2.839,0.20868,0.13995,0.28443,0.36453,0.16681,0.10731,2015,4.2028,0.380473,-1.3638,-2.324042220419158
Denmark,Western Europe,7.526,1.44178,1.16374,0.79504,0.57941,0.36171,0.44453,2016,6.685666666666667,1.4170557142857143,0.8403333333333327,1.879894753712355
Switzerland,Western Europe,7.509,1.52733,1.14524,0.86303,0.58557,0.28083,0.41203,2016,6.685666666666667,1.4170557142857143,0.8233333333333333,1.8646468491763546
Iceland,Western Europe,7.501,1.42666,1.18326,0.86733,0.56624,0.47678,0.14975,2016,6.685666666666667,1.4170557142857143,0.8153333333333332,1.8574713646888248
Norway,Western Europe,7.498,1.57744,1.1269,0.79579,0.59609,0.37895,0.35776,2016,6.685666666666667,1.4170557142857143,0.8123333333333331,1.854780558006001
Finland,Western Europe,7.413,1.40598,1.13464,0.81091,0.57104,0.25492,0.41004,2016,6.685666666666667,1.4170557142857143,0.7273333333333332,1.7785410353259972
Canada,North America,7.404,1.44015,1.0961,0.8276,0.5737,0.44834,0.31329,2016,7.254,1.474055,0.15000000000000036,1.770468615277526
Netherlands,Western Europe,7.339,1.46468,1.02912,0.81231,0.55211,0.47416,0.29927,2016,6.685666666666667,1.4170557142857143,0.6533333333333333,1.7121678038163468
New Zealand,Australia and New Zealand,7.334,1.36066,1.17278,0.83096,0.58147,0.49401,0.41904,2016,7.323499999999999,1.402545,0.010500000000000398,1.70768312601164
Australia,Australia and New Zealand,7.313,1.44443,1.10476,0.8512,0.56837,0.47407,0.32331,2016,7.323499999999999,1.402545,-0.01049999999999951,1.6888474792318744
Sweden,Western Europe,7.291,1.45181,1.08764,0.83121,0.58218,0.38254,0.40867,2016,6.685666666666667,1.4170557142857143,0.6053333333333333,1.669114896891168
Israel,Middle East and Northern Africa,7.267,1.33766,0.99537,0.84917,0.36432,0.32288,0.08728,2016,5.386052631578947,1.139323157894737,1.8809473684210536,1.6475884434285786
Austria,Western Europe,7.119,1.45038,1.08383,0.80565,0.54355,0.32865,0.21348,2016,6.685666666666667,1.4170557142857143,0.4333333333333327,1.5148419804092772
United States,North America,7.104,1.50796,1.04782,0.779,0.48163,0.41077,0.14868,2016,7.254,1.474055,-0.14999999999999947,1.501387946995159
Costa Rica,Latin America and Caribbean,7.087,1.06879,1.02152,0.76146,0.55225,0.22553,0.10547,2016,6.10175,0.99341,0.9852499999999997,1.486140042459158
Puerto Rico,Latin America and Caribbean,7.039,1.35943,1.08113,0.77758,0.46823,0.22202,0.12275,2016,6.10175,0.99341,0.9372499999999997,1.4430871355339792
Germany,Western Europe,6.994,1.44787,1.09774,0.81487,0.53466,0.30452,0.28551,2016,6.685666666666667,1.4170557142857143,0.3083333333333327,1.4027250352916243
Brazil,Latin America and Caribbean,6.952,1.08754,1.03938,0.61415,0.40425,0.15776,0.14166,2016,6.10175,0.99341,0.85025,1.365053741732093
Belgium,Western Europe,6.929,1.42539,1.05249,0.81959,0.51354,0.2424,0.26248,2016,6.685666666666667,1.4170557142857143,0.24333333333333318,1.3444242238304451
Ireland,Western Europe,6.907,1.48341,1.16157,0.81455,0.54008,0.44963,0.29754,2016,6.685666666666667,1.4170557142857143,0.22133333333333294,1.324691641489738
Luxembourg,Western Europe,6.871,1.69752,1.03999,0.84542,0.5487,0.27571,0.35329,2016,6.685666666666667,1.4170557142857143,0.18533333333333335,1.2924019612958544
Mexico,Latin America and Caribbean,6.778,1.11508,0.7146,0.71143,0.37709,0.11735,0.18355,2016,6.10175,0.99341,0.6762499999999996,1.2089869541283198
Singapore,Southeastern Asia,6.739,1.64555,0.86758,0.94719,0.4877,0.32706,0.46987,2016,5.338888888888889,0.8963811111111111,1.4001111111111113,1.1740064672516124
United Kingdom,Western Europe,6.725,1.40283,1.08672,0.80991,0.50036,0.50156,0.27399,2016,6.685666666666667,1.4170557142857143,0.039333333333332554,1.1614493693984351
Chile,Latin America and Caribbean,6.705,1.2167,0.90587,0.81883,0.37789,0.31595,0.11451,2016,6.10175,0.99341,0.6032500000000001,1.143510658179611
Panama,Latin America and Caribbean,6.701,1.18306,0.98912,0.70835,0.48927,0.2418,0.08423,2016,6.10175,0.99341,0.5992499999999996,1.1399229159358457
Argentina,Latin America and Caribbean,6.65,1.15137,1.06612,0.69711,0.42284,0.10989,0.07296,2016,6.10175,0.99341,0.5482500000000003,1.094179202327844
Czech Republic,Central and Eastern Europe,6.596,1.30915,1.00793,0.76376,0.41418,0.09929,0.03986,2016,5.370689655172414,1.0475368965517242,1.2253103448275864,1.0457446820370178
United Arab Emirates,Middle East and Northern Africa,6.573,1.57352,0.87114,0.72993,0.56215,0.26591,0.35561,2016,5.386052631578947,1.139323157894737,1.1869473684210536,1.0251151641353697
Uruguay,Latin America and Caribbean,6.545,1.18157,1.03143,0.72183,0.54388,0.18056,0.21394,2016,6.10175,0.99341,0.4432499999999999,1.0000009684290152
Malta,Western Europe,6.488,1.30782,1.09879,0.80315,0.54994,0.56237,0.17554,2016,6.685666666666667,1.4170557142857143,-0.19766666666666666,0.9488756414553658
Colombia,Latin America and Caribbean,6.481,1.03032,1.02169,0.59659,0.44735,0.15626,0.05399,2016,6.10175,0.99341,0.37924999999999986,0.9425970925287769
France,Western Europe,6.478,1.39488,1.00508,0.83795,0.46562,0.1216,0.17808,2016,6.685666666666667,1.4170557142857143,-0.20766666666666733,0.939906285845953
Thailand,Southeastern Asia,6.474,1.0893,1.04477,0.64915,0.49553,0.58696,0.02833,2016,5.338888888888889,0.8963811111111111,1.1351111111111116,0.9363185436021886
Saudi Arabia,Middle East and Northern Africa,6.379,1.48953,0.84829,0.59267,0.37904,0.15457,0.30008,2016,5.386052631578947,1.139323157894737,0.9929473684210528,0.8511096653127718
Taiwan,Eastern Asia,6.379,1.39729,0.92624,0.79565,0.32377,0.25495,0.0663,2016,5.6241666666666665,1.2773116666666666,0.754833333333333,0.8511096653127718
Qatar,Middle East and Northern Africa,6.375,1.82427,0.87964,0.71723,0.56679,0.32388,0.48049,2016,5.386052631578947,1.139323157894737,0.9889473684210532,0.8475219230690073
Spain,Western Europe,6.361,1.34253,1.12945,0.87896,0.37545,0.17665,0.06137,2016,6.685666666666667,1.4170557142857143,-0.3246666666666673,0.8349648252158299
Algeria,Middle East and Northern Africa,6.355,1.05266,0.83309,0.61804,0.21006,0.07044,0.16157,2016,5.386052631578947,1.139323157894737,0.9689473684210537,0.8295832118501832
Guatemala,Latin America and Caribbean,6.324,0.83454,0.87119,0.54039,0.50379,0.28808,0.08701,2016,6.10175,0.99341,0.22224999999999984,0.8017782094610048
Suriname,Latin America and Caribbean,6.269,1.09686,0.77866,0.50933,0.52234,0.16665,0.12692,2016,6.10175,0.99341,0.16725000000000012,0.7524467536092377
Kuwait,Middle East and Northern Africa,6.239,1.61714,0.87758,0.63569,0.43166,0.15965,0.23669,2016,5.386052631578947,1.139323157894737,0.8529473684210531,0.7255386867810009
Bahrain,Middle East and Northern Africa,6.218,1.44024,0.94397,0.65696,0.47375,0.17147,0.25772,2016,5.386052631578947,1.139323157894737,0.8319473684210532,0.7067030400012352
Trinidad and Tobago,Latin America and Caribbean,6.168,1.32572,0.98569,0.52608,0.48453,0.31935,0.01241,2016,6.10175,0.99341,0.06625000000000014,0.6618562619541742
Venezuela,Latin America and Caribbean,6.084,1.13367,1.03302,0.61904,0.19847,0.0425,0.08304,2016,6.10175,0.99341,-0.017750000000000377,0.586513674835111
Slovakia,Central and Eastern Europe,6.078,1.27973,1.08268,0.70367,0.23391,0.13837,0.02947,2016,5.370689655172414,1.0475368965517242,0.7073103448275866,0.5811320614694643
El Salvador,Latin America and Caribbean,6.068,0.8737,0.80975,0.596,0.37269,0.08877,0.10613,2016,6.10175,0.99341,-0.03375000000000039,0.5721627058600515
Malaysia,Southeastern Asia,6.005,1.25142,0.88025,0.62366,0.39031,0.41474,0.09081,2016,5.338888888888889,0.8963811111111111,0.6661111111111113,0.5156557655207546
Nicaragua,Latin America and Caribbean,5.992,0.69384,0.89521,0.65213,0.46582,0.29773,0.16292,2016,6.10175,0.99341,-0.10975000000000001,0.5039956032285188
Uzbekistan,Central and Eastern Europe,5.987,0.73591,1.1681,0.50163,0.60848,0.34326,0.28333,2016,5.370689655172414,1.0475368965517242,0.6163103448275864,0.4995109254238128
Italy,Western Europe,5.977,1.35495,1.04167,0.85102,0.18827,0.16684,0.02556,2016,6.685666666666667,1.4170557142857143,-0.7086666666666668,0.4905415698144007
Ecuador,Latin America and Caribbean,5.976,0.97306,0.85974,0.68613,0.4027,0.10074,0.18037,2016,6.10175,0.99341,-0.12575000000000003,0.4896446342534592
Belize,Latin America and Caribbean,5.956,0.87616,0.68655,0.45569,0.51231,0.23684,0.10771,2016,6.10175,0.99341,-0.1457499999999996,0.47170592303463516
Japan,Eastern Asia,5.921,1.38007,1.06054,0.91491,0.46761,0.10224,0.18985,2016,5.6241666666666665,1.2773116666666666,0.2968333333333337,0.4403131784016922
Kazakhstan,Central and Eastern Europe,5.919,1.22943,0.95544,0.57386,0.4052,0.15011,0.11132,2016,5.370689655172414,1.0475368965517242,0.5483103448275859,0.43851930727980915
Moldova,Central and Eastern Europe,5.897,0.69177,0.83132,0.52309,0.25202,0.19997,0.01903,2016,5.370689655172414,1.0475368965517242,0.5263103448275865,0.41878672493910285
Russia,Central and Eastern Europe,5.856,1.23228,1.05261,0.58991,0.32682,0.02736,0.03586,2016,5.370689655172414,1.0475368965517242,0.48531034482758617,0.3820123669405123
Poland,Central and Eastern Europe,5.835,1.24585,1.04685,0.69058,0.4519,0.14443,0.055,2016,5.370689655172414,1.0475368965517242,0.46431034482758626,0.36317672016074676
South Korea,Eastern Asia,5.835,1.35948,0.72194,0.88645,0.25168,0.18824,0.07716,2016,5.6241666666666665,1.2773116666666666,0.21083333333333343,0.36317672016074676
Bolivia,Latin America and Caribbean,5.822,0.79422,0.83779,0.4697,0.50961,0.21698,0.07746,2016,6.10175,0.99341,-0.27974999999999994,0.35151655786851094
Lithuania,Central and Eastern Europe,5.813,1.2692,1.06411,0.64674,0.18929,0.02025,0.0182,2016,5.370689655172414,1.0475368965517242,0.442310344827586,0.34344413782003963
Belarus,Central and Eastern Europe,5.802,1.13062,1.04993,0.63104,0.29091,0.13942,0.17457,2016,5.370689655172414,1.0475368965517242,0.4313103448275859,0.33357784664968604
North Cyprus,Western Europe,5.771,1.31141,0.81826,0.84142,0.43596,0.26322,0.16578,2016,6.685666666666667,1.4170557142857143,-0.9146666666666672,0.3057728442605084
Slovenia,Central and Eastern Europe,5.768,1.29947,1.05613,0.79151,0.53164,0.25738,0.03635,2016,5.370689655172414,1.0475368965517242,0.3973103448275861,0.30308203757768465
Peru,Latin America and Caribbean,5.743,0.99602,0.81255,0.62994,0.37502,0.14527,0.05292,2016,6.10175,0.99341,-0.3587499999999997,0.2806586485541545
Turkmenistan,Central and Eastern Europe,5.658,1.08017,1.03817,0.44006,0.37408,0.22567,0.28467,2016,5.370689655172414,1.0475368965517242,0.28731034482758666,0.2044191258741506
Mauritius,Sub-Saharan Africa,5.648,1.14372,0.75695,0.66189,0.46145,0.36951,0.05203,2016,4.1364210526315786,0.4743213157894737,1.5115789473684211,0.19544977026473775
Libya,Middle East and Northern Africa,5.615,1.06688,0.95076,0.52304,0.40672,0.17087,0.10339,2016,5.386052631578947,1.139323157894737,0.22894736842105345,0.16585089675367787
Latvia,Central and Eastern Europe,5.56,1.21788,0.95025,0.63952,0.27996,0.17445,0.0889,2016,5.370689655172414,1.0475368965517242,0.1893103448275859,0.11651944090191005
Cyprus,Western Europe,5.546,1.31857,0.70697,0.8488,0.29507,0.27906,0.05228,2016,6.685666666666667,1.4170557142857143,-1.1396666666666668,0.10396234304873352
Paraguay,Latin America and Caribbean,5.538,0.89373,1.11111,0.58295,0.46235,0.25296,0.07396,2016,6.10175,0.99341,-0.5637499999999998,0.09678685856120371
Romania,Central and Eastern Europe,5.528,1.1697,0.72803,0.67602,0.36712,0.12889,0.00679,2016,5.370689655172414,1.0475368965517242,0.15731034482758588,0.08781750295179087
Estonia,Central and Eastern Europe,5.517,1.27964,1.05163,0.68098,0.41511,0.08423,0.18519,2016,5.370689655172414,1.0475368965517242,0.14631034482758665,0.07795121178143812
Jamaica,Latin America and Caribbean,5.51,0.89333,0.96372,0.59469,0.43597,0.22245,0.04294,2016,6.10175,0.99341,-0.5917500000000002,0.07167266285484905
Croatia,Central and Eastern Europe,5.488,1.18649,0.60809,0.70524,0.23907,0.18434,0.04002,2016,5.370689655172414,1.0475368965517242,0.11731034482758673,0.051940080514142714
Hong Kong,Eastern Asia,5.458,1.5107,0.87021,0.95277,0.48079,0.40097,0.31647,2016,5.6241666666666665,1.2773116666666666,-0.16616666666666635,0.0250320136859058
Somalia,Sub-Saharan Africa,5.44,0.0,0.33613,0.11466,0.56778,0.27225,0.3118,2016,4.1364210526315786,0.4743213157894737,1.3035789473684218,0.008887173588963966
Kosovo,Central and Eastern Europe,5.401,0.90145,0.66062,0.54,0.14396,0.27992,0.06547,2016,5.370689655172414,1.0475368965517242,0.0303103448275861,-0.026093313287744266
Turkey,Middle East and Northern Africa,5.389,1.16492,0.87717,0.64718,0.23889,0.04707,0.12348,2016,5.386052631578947,1.139323157894737,0.0029473684210534756,-0.036856540019038556
Indonesia,Southeastern Asia,5.314,0.95104,0.87625,0.49374,0.39237,0.56521,0.00322,2016,5.338888888888889,0.8963811111111111,-0.024888888888888516,-0.10412670708963045
Jordan,Middle East and Northern Africa,5.303,0.99673,0.86216,0.60712,0.36023,0.14262,0.13297,2016,5.386052631578947,1.139323157894737,-0.08305263157894682,-0.11399299825998402
Azerbaijan,Central and Eastern Europe,5.291,1.12373,0.76042,0.54504,0.35327,0.0564,0.17914,2016,5.370689655172414,1.0475368965517242,-0.07968965517241333,-0.12475622499127831
Philippines,Southeastern Asia,5.279,0.81217,0.87877,0.47036,0.54854,0.21674,0.11757,2016,5.338888888888889,0.8963811111111111,-0.05988888888888866,-0.1355194517225734
China,Eastern Asia,5.245,1.0278,0.79381,0.73561,0.44012,0.04959,0.02745,2016,5.6241666666666665,1.2773116666666666,-0.37916666666666643,-0.16601526079457482
Bhutan,Southern Asia,5.196,0.8527,0.90836,0.49759,0.46074,0.48546,0.1616,2016,4.563285714285714,0.6606714285714286,0.632714285714286,-0.2099651032806951
Kyrgyzstan,Central and Eastern Europe,5.185,0.56044,0.95434,0.55449,0.40212,0.38432,0.04762,2016,5.370689655172414,1.0475368965517242,-0.1856896551724141,-0.21983139445104866
Serbia,Central and Eastern Europe,5.177,1.03437,0.81329,0.6458,0.15718,0.20737,0.04339,2016,5.370689655172414,1.0475368965517242,-0.1936896551724141,-0.22700687893857843
Bosnia and Herzegovina,Central and Eastern Europe,5.163,0.93383,0.64367,0.70766,0.09511,0.29889,0.0,2016,5.370689655172414,1.0475368965517242,-0.20768965517241345,-0.23956397679175498
Montenegro,Central and Eastern Europe,5.161,1.07838,0.74173,0.63533,0.15111,0.17191,0.12721,2016,5.370689655172414,1.0475368965517242,-0.2096896551724141,-0.241357847913638
Dominican Republic,Latin America and Caribbean,5.155,1.02787,0.99496,0.57669,0.52259,0.21286,0.12372,2016,6.10175,0.99341,-0.9467499999999998,-0.24673946127928476
Morocco,Middle East and Northern Africa,5.151,0.84058,0.38595,0.59471,0.25646,0.04053,0.08404,2016,5.386052631578947,1.139323157894737,-0.23505263157894696,-0.25032720352305005
Hungary,Central and Eastern Europe,5.145,1.24142,0.93164,0.67608,0.1977,0.099,0.04472,2016,5.370689655172414,1.0475368965517242,-0.22568965517241413,-0.2557088168886976
Pakistan,Southern Asia,5.132,0.68816,0.26135,0.40306,0.14622,0.31185,0.1388,2016,4.563285714285714,0.6606714285714286,0.568714285714286,-0.26736897918093344
Lebanon,Middle East and Northern Africa,5.129,1.12268,0.64184,0.76171,0.26228,0.23693,0.03061,2016,5.386052631578947,1.139323157894737,-0.2570526315789472,-0.2700597858637572
Portugal,Western Europe,5.123,1.27607,0.94367,0.79363,0.44727,0.11691,0.01521,2016,6.685666666666667,1.4170557142857143,-1.5626666666666669,-0.2754413992294039
Macedonia,Central and Eastern Europe,5.121,1.0193,0.78236,0.64738,0.27668,0.23507,0.07047,2016,5.370689655172414,1.0475368965517242,-0.24968965517241326,-0.2772352703512862
Vietnam,Southeastern Asia,5.061,0.74037,0.79117,0.66157,0.55954,0.25075,0.11556,2016,5.338888888888889,0.8963811111111111,-0.27788888888888863,-0.33105140400776
Somaliland Region,Sub-Saharan Africa,5.057,0.25558,0.75862,0.33108,0.3913,0.51479,0.36794,2016,4.1364210526315786,0.4743213157894737,0.9205789473684218,-0.3346391462515245
Tunisia,Middle East and Northern Africa,5.045,0.97724,0.43165,0.59577,0.23553,0.03936,0.0817,2016,5.386052631578947,1.139323157894737,-0.34105263157894683,-0.3454023729828196
Greece,Western Europe,5.033,1.24886,0.75473,0.80029,0.05822,0.0,0.04127,2016,6.685666666666667,1.4170557142857143,-1.6526666666666667,-0.3561655997141139
Tajikistan,Central and Eastern Europe,4.996,0.48835,0.75602,0.53119,0.43408,0.25998,0.13509,2016,5.370689655172414,1.0475368965517242,-0.37468965517241326,-0.38935221546893906
Mongolia,Eastern Asia,4.907,0.98853,1.08983,0.55469,0.35972,0.34539,0.03285,2016,5.6241666666666665,1.2773116666666666,-0.7171666666666665,-0.4691794803927083
Laos,Southeastern Asia,4.876,0.68042,0.5497,0.38291,0.52168,0.43079,0.22423,2016,5.338888888888889,0.8963811111111111,-0.46288888888888824,-0.49698448278188595
Nigeria,Sub-Saharan Africa,4.875,0.75216,0.64498,0.05108,0.27854,0.23219,0.0305,2016,4.1364210526315786,0.4743213157894737,0.7385789473684214,-0.4978814183428275
Honduras,Latin America and Caribbean,4.871,0.69429,0.75596,0.58383,0.26755,0.2044,0.06906,2016,6.10175,0.99341,-1.2307499999999996,-0.501469160586592
Iran,Middle East and Northern Africa,4.813,1.11758,0.38857,0.64232,0.22544,0.38538,0.0557,2016,5.386052631578947,1.139323157894737,-0.573052631578947,-0.5534914231211836
Zambia,Sub-Saharan Africa,4.795,0.61202,0.6376,0.23573,0.42662,0.17866,0.11479,2016,4.1364210526315786,0.4743213157894737,0.6585789473684214,-0.5696362632181254
Nepal,Southern Asia,4.793,0.44626,0.69699,0.50073,0.37012,0.3816,0.07008,2016,4.563285714285714,0.6606714285714286,0.22971428571428643,-0.5714301343400077
Palestinian Territories,Middle East and Northern Africa,4.754,0.67024,0.71629,0.56844,0.17744,0.11154,0.10613,2016,5.386052631578947,1.139323157894737,-0.6320526315789472,-0.6064106212167159
Albania,Central and Eastern Europe,4.655,0.9553,0.50163,0.73007,0.31866,0.1684,0.05301,2016,5.370689655172414,1.0475368965517242,-0.7156896551724135,-0.6952072417498963
Bangladesh,Southern Asia,4.643,0.54177,0.24749,0.52989,0.39778,0.19132,0.12583,2016,4.563285714285714,0.6606714285714286,0.07971428571428607,-0.7059704684811915
Sierra Leone,Sub-Saharan Africa,4.635,0.36485,0.628,0.0,0.30685,0.23897,0.08196,2016,4.1364210526315786,0.4743213157894737,0.49857894736842123,-0.7131459529687212
Iraq,Middle East and Northern Africa,4.575,1.07474,0.59205,0.51076,0.24856,0.19589,0.13636,2016,5.386052631578947,1.139323157894737,-0.8110526315789466,-0.7669620866251943
Namibia,Sub-Saharan Africa,4.574,0.93287,0.70362,0.34745,0.48614,0.07795,0.10398,2016,4.1364210526315786,0.4743213157894737,0.4375789473684213,-0.7678590221861358
Cameroon,Sub-Saharan Africa,4.513,0.52497,0.62542,0.12698,0.42736,0.2268,0.06126,2016,4.1364210526315786,0.4743213157894737,0.37657894736842135,-0.8225720914035504
Ethiopia,Sub-Saharan Africa,4.508,0.29283,0.37932,0.34578,0.36703,0.29522,0.1717,2016,4.1364210526315786,0.4743213157894737,0.37157894736842145,-0.8270567692082564
South Africa,Sub-Saharan Africa,4.459,1.02416,0.96053,0.18611,0.42483,0.13656,0.08415,2016,4.1364210526315786,0.4743213157894737,0.3225789473684211,-0.8710066116943767
Sri Lanka,Southern Asia,4.415,0.97318,0.84783,0.62007,0.50817,0.46978,0.07964,2016,4.563285714285714,0.6606714285714286,-0.1482857142857137,-0.9104717763757901
India,Southern Asia,4.404,0.74036,0.29247,0.45091,0.40285,0.25028,0.08722,2016,4.563285714285714,0.6606714285714286,-0.1592857142857138,-0.9203380675461437
Myanmar,Southeastern Asia,4.395,0.34112,0.69981,0.3988,0.42692,0.81971,0.20243,2016,5.338888888888889,0.8963811111111111,-0.943888888888889,-0.928410487594615
Egypt,Middle East and Northern Africa,4.362,0.95395,0.49813,0.52116,0.18847,0.12706,0.10393,2016,5.386052631578947,1.139323157894737,-1.0240526315789467,-0.9580093611056749
Armenia,Central and Eastern Europe,4.36,0.86086,0.62477,0.64083,0.14037,0.07793,0.03616,2016,5.370689655172414,1.0475368965517242,-1.0106896551724134,-0.9598032322275571
Kenya,Sub-Saharan Africa,4.356,0.52267,0.7624,0.30147,0.40576,0.41328,0.06686,2016,4.1364210526315786,0.4743213157894737,0.21957894736842132,-0.9633909744713224
Ukraine,Central and Eastern Europe,4.324,0.87287,1.01413,0.58628,0.12859,0.20363,0.01829,2016,5.370689655172414,1.0475368965517242,-1.0466896551724139,-0.9920929124214416
